Lon,Lat,Depth
-97.154331,49.758681,0
-97.154728,49.758688,0
-97.155254,49.758702,0
-97.155651,49.758723,0
-97.15608,49.758785,0
-97.15638,49.758882,0
-97.156702,49.759014,0
-97.157046,49.759194,0
-97.157185,49.759361,0
-97.157303,49.759569,0
-97.15741,49.75977,0
-97.157453,49.759984,0
-97.157453,49.760317,0
-97.157432,49.760539,0
-97.157378,49.760761,0
-97.157228,49.760955,0
-97.157056,49.761163,0
-97.15681,49.76135,0
-97.156498,49.761544,0
-97.156144,49.761738,0
-97.155758,49.761932,0
-97.15549,49.762105,0
-97.155318,49.762313,0
-97.155147,49.762535,0
-97.154964,49.762722,0
-97.154782,49.762902,0
-97.154514,49.763082,0
-97.154213,49.763235,0
-97.153956,49.763332,0
-97.153698,49.763477,0
-97.153355,49.763574,0
-97.152979,49.763678,0
-97.15269,49.763706,0
-97.152379,49.763727,0
-97.151906,49.763706,0
-97.151477,49.763658,0
-97.15108,49.76354,0
-97.150844,49.76329,0
-97.150619,49.76302,0
-97.150426,49.762777,0
-97.150265,49.762583,0
-97.150029,49.762306,0
-97.149825,49.762077,0
-97.149653,49.761814,0
-97.149482,49.761606,0
-97.149299,49.761398,0
-97.14902,49.761218,0
-97.148752,49.761066,0
-97.148377,49.760941,0
-97.148044,49.760879,0
-97.147669,49.760795,0
-97.147218,49.760733,0
-97.146821,49.760615,0
-97.146585,49.760456,0
-97.146403,49.760227,0
-97.146349,49.760061,0
-97.146258,49.759832,0
-97.146199,49.759666,0
-97.146091,49.759479,0
-97.145898,49.759395,0
-97.145705,49.759388,0
-97.145566,49.759472,0
-97.145405,49.759603,0
-97.145255,49.759749,0
-97.145094,49.759978,0
-97.144933,49.760151,0
-97.144783,49.760359,0
-97.144525,49.760428,0
-97.144171,49.760449,0
-97.143828,49.760407,0
-97.143527,49.760255,0
-97.143291,49.760095,0
-97.143152,49.759915,0
-97.143012,49.759686,0
-97.142937,49.759423,0
-97.142884,49.759139,0
-97.142959,49.758903,0
-97.143044,49.758681,0
-97.143162,49.758487,0
-97.143291,49.7583,0
-97.143506,49.758072,0
-97.143699,49.757891,0
-97.143999,49.757732,0
-97.144321,49.757628,0
-97.144632,49.757545,0
-97.145061,49.757455,0
-97.145405,49.757385,0
-97.145619,49.757247,0
-97.145813,49.757087,0
-97.145898,49.756872,0
-97.145877,49.75663,0
-97.145791,49.756436,0
-97.145673,49.756311,0
-97.145426,49.756124,0
-97.14518,49.755937,0
-97.144901,49.755833,0
-97.14445,49.755743,0
-97.143956,49.755687,0
-97.143538,49.75568,0
-97.143173,49.755708,0
-97.142851,49.755805,0
-97.142529,49.755992,0
-97.142251,49.756152,0
-97.141993,49.756283,0
-97.141693,49.756415,0
-97.141467,49.756505,0
