Lon,Lat,Depth
-96.841961,50.140998,0
-96.841854,50.141149,0
-96.841854,50.141355,0
-96.841875,50.141548,0
-96.842111,50.141548,0
-96.842337,50.141555,0
-96.842541,50.141596,0
-96.842626,50.141692,0
-96.842637,50.141864,0
-96.842605,50.142043,0
-96.842562,50.142222,0
-96.842519,50.142407,0
-96.842498,50.142634,0
-96.842498,50.142827,0
-96.842455,50.142978,0
-96.842347,50.143157,0
-96.842208,50.14328,0
-96.842036,50.143363,0
-96.841843,50.143425,0
-96.841639,50.143473,0
-96.841393,50.1435,0
-96.841178,50.143528,0
-96.840985,50.143597,0
-96.840802,50.1437,0
-96.840599,50.143844,0
-96.840513,50.143996,0
-96.840491,50.144222,0
-96.840631,50.144346,0
-96.840824,50.144422,0
-96.841028,50.144525,0
-96.84121,50.144649,0
-96.841328,50.144786,0
-96.841457,50.144965,0
-96.841521,50.145116,0
-96.841607,50.145336,0
-96.841661,50.145508,0
-96.841629,50.145701,0
-96.841596,50.145852,0
-96.841543,50.145983,0
-96.841403,50.146093,0
-96.841232,50.146182,0
-96.84106,50.146264,0
-96.840867,50.146347,0
-96.840706,50.146416,0
-96.840481,50.146526,0
-96.840298,50.146636,0
-96.840127,50.146766,0
-96.839933,50.146897,0
-96.839751,50.147034,0
-96.839612,50.147172,0
-96.839494,50.14731,0
-96.839397,50.147481,0
-96.839343,50.147667,0
-96.839354,50.147839,0
-96.839397,50.148025,0
-96.839558,50.148162,0
-96.83973,50.148306,0
-96.839933,50.148403,0
-96.840094,50.148499,0
-96.84032,50.148636,0
-96.840534,50.148767,0
-96.840695,50.148891,0
-96.840867,50.149021,0
-96.840947,50.1491,0
-96.84106,50.149217,0
-96.841124,50.149341,0
-96.841108,50.149479,0
-96.841076,50.149606,0
-96.84099,50.14973,0
-96.840883,50.149836,0
-96.840749,50.149919,0
-96.840572,50.14998,0
-96.840379,50.150022,0
-96.840175,50.150066,0
-96.83996,50.150135,0
-96.839751,50.150221,0
-96.839601,50.150297,0
-96.839467,50.150383,0
-96.8393,50.150472,0
-96.839145,50.150568,0
-96.839048,50.150685,0
-96.838973,50.150774,0
-96.838887,50.150902,0
-96.838828,50.151012,0
-96.838753,50.151142,0
-96.838678,50.151249,0
-96.83863,50.151369,0
-96.838571,50.151483,0
-96.838528,50.151606,0
-96.838512,50.151758,0
-96.838608,50.151881,0
-96.838764,50.151988,0
-96.839038,50.152053,0
-96.839306,50.152118,0
-96.839494,50.152184,0
-96.839703,50.152256,0
-96.839842,50.152342,0
-96.840041,50.152448,0
-96.840218,50.152545,0
-96.840432,50.152624,0
-96.840668,50.152672,0
-96.840904,50.152665,0
-96.841114,50.15262,0
-96.841274,50.152507,0
-96.841371,50.152363,0
-96.841403,50.152263,0
-96.841457,50.152143,0
-96.841516,50.152053,0
-96.84158,50.151936,0
-96.841623,50.15183,0
-96.841693,50.151703,0
-96.841773,50.151524,0
-96.841854,50.151373,0
-96.841924,50.151239,0
-96.842042,50.151132,0
