Lon,Lat,Depth
-96.856327,50.16167,0
-96.855383,50.1609,0
-96.854525,50.160075,0
-96.853752,50.159525,0
-96.852808,50.15859,0
-96.851864,50.157656,0
-96.851349,50.156831,0
-96.851006,50.156006,0
-96.850834,50.155071,0
-96.850834,50.154191,0
-96.851091,50.153036,0
-96.851435,50.152046,0
-96.85195,50.151221,0
-96.852722,50.150561,0
-96.85358,50.149846,0
-96.854696,50.148911,0
-96.855469,50.148416,0
-96.856756,50.147701,0
-96.857872,50.147041,0
-96.859331,50.146326,0
-96.860962,50.145721,0
-96.862507,50.145061,0
-96.864138,50.144346,0
-96.865339,50.143631,0
-96.866627,50.142971,0
-96.867571,50.142311,0
-96.868773,50.141431,0
-96.869974,50.140606,0
-96.870489,50.139726,0
-96.870918,50.139065,0
-96.870832,50.13835,0
-96.870575,50.137525,0
-96.869974,50.13648,0
-96.868687,50.135875,0
-96.867313,50.13538,0
-96.866026,50.135159,0
-96.864824,50.134829,0
-96.863623,50.134554,0
-96.861992,50.134169,0
-96.860619,50.133894,0
-96.859159,50.133454,0
-96.858044,50.132739,0
-96.857185,50.132078,0
-96.856413,50.131253,0
-96.855984,50.130483,0
-96.855898,50.129327,0
-96.856155,50.128117,0
-96.856756,50.127237,0
-96.857529,50.126411,0
-96.858816,50.125861,0
-96.860619,50.125201,0
-96.862249,50.124815,0
-96.863623,50.124595,0
-96.865425,50.124485,0
-96.866713,50.124705,0
-96.868687,50.124925,0
-96.87006,50.12498,0
-96.871862,50.125201,0
-96.874008,50.125586,0
-96.87521,50.125861,0
-96.877012,50.126136,0
-96.878729,50.126521,0
-96.880531,50.126741,0
-96.882248,50.126796,0
-96.883793,50.126851,0
-96.885166,50.126906,0
-96.886625,50.126686,0
-96.887999,50.126521,0
-96.889286,50.126026,0
-96.890402,50.125476,0
-96.891432,50.12465,0
-96.892118,50.1241,0
-96.893063,50.12344,0
-96.894093,50.122889,0
-96.895208,50.122614,0
-96.896753,50.122394,0
-96.898127,50.122064,0
-96.899157,50.121679,0
-96.900272,50.121404,0
-96.900959,50.121018,0
-96.901646,50.120358,0
-96.902332,50.119643,0
-96.902847,50.118982,0
-96.903534,50.118267,0
-96.904049,50.117716,0
-96.904907,50.116946,0
-96.906109,50.116395,0
-96.907825,50.11601,0
-96.909456,50.115735,0
-96.911087,50.11557,0
-96.912632,50.11557,0
-96.914606,50.115515,0
-96.915979,50.115515,0
-96.917953,50.11546,0
-96.919498,50.11524,0
-96.921644,50.114964,0
-96.923189,50.114579,0
-96.924906,50.113974,0
-96.925936,50.113423,0
-96.926966,50.112763,0
-96.928596,50.112047,0
-96.929626,50.111277,0
-96.930571,50.110341,0
-96.931086,50.10946,0
-96.931601,50.108469,0
-96.932201,50.107754,0
-96.932545,50.106818,0
-96.932974,50.106047,0
