Lon,Lat,Depth
-97.107216,49.888718,0
-97.107098,49.888759,0
-97.107001,49.888787,0
-97.106899,49.888811,0
-97.106754,49.888822,0
-97.106642,49.888828,0
-97.106507,49.888818,0
-97.106389,49.88879,0
-97.106298,49.888763,0
-97.106175,49.888732,0
-97.106062,49.888704,0
-97.105944,49.888666,0
-97.105821,49.888635,0
-97.105665,49.888611,0
-97.105536,49.888631,0
-97.105472,49.888694,0
-97.105397,49.888766,0
-97.105349,49.88886,0
-97.105327,49.888967,0
-97.105311,49.889063,0
-97.10529,49.889171,0
-97.105284,49.889295,0
-97.105284,49.889419,0
-97.1053,49.88952,0
-97.105322,49.889634,0
-97.105311,49.889737,0
-97.105225,49.889806,0
-97.105139,49.889872,0
-97.105032,49.88991,0
-97.104914,49.889952,0
-97.10478,49.889976,0
-97.104662,49.889979,0
-97.104528,49.889959,0
-97.104399,49.889934,0
-97.10427,49.889921,0
-97.104142,49.889934,0
-97.104067,49.889972,0
-97.104024,49.890045,0
-97.104002,49.890104,0
-97.103992,49.890183,0
-97.103992,49.890283,0
-97.104051,49.89037,0
-97.104115,49.890453,0
-97.104185,49.890529,0
-97.104228,49.890591,0
-97.104265,49.890664,0
-97.104313,49.890753,0
-97.104319,49.890843,0
-97.104303,49.890937,0
-97.104346,49.891013,0
-97.104405,49.891078,0
-97.104528,49.891151,0
-97.104635,49.89121,0
-97.104764,49.891265,0
-97.104861,49.89131,0
-97.104968,49.891355,0
-97.105075,49.89142,0
-97.105199,49.891472,0
-97.105306,49.891517,0
-97.105413,49.891569,0
-97.105499,49.891621,0
-97.105569,49.891697,0
-97.105633,49.891811,0
-97.105676,49.891897,0
-97.105719,49.891994,0
-97.105778,49.892098,0
-97.105837,49.892195,0
-97.105896,49.892288,0
-97.10596,49.892378,0
-97.106051,49.892461,0
-97.106175,49.892526,0
-97.106336,49.892578,0
-97.106507,49.892627,0
-97.106668,49.892644,0
-97.106845,49.892651,0
-97.107055,49.892654,0
-97.107216,49.89264,0
-97.107446,49.89263,0
-97.107607,49.892585,0
-97.107779,49.892523,0
-97.107929,49.892461,0
-97.10809,49.892402,0
-97.108315,49.892357,0
-97.108557,49.892309,0
-97.10868,49.892281,0
-97.108787,49.892257,0
-97.108911,49.892226,0
-97.108997,49.892208,0
-97.109088,49.892191,0
-97.10919,49.892181,0
-97.10934,49.892177,0
-97.109442,49.892201,0
-97.109511,49.892253,0
-97.109528,49.892312,0
-97.109528,49.892392,0
-97.109517,49.892468,0
-97.109485,49.892551,0
-97.109442,49.892627,0
-97.109393,49.89272,0
-97.109361,49.89282,0
-97.10934,49.892913,0
-97.109329,49.893014,0
-97.109329,49.893103,0
-97.109318,49.893228,0
-97.109302,49.893335,0
-97.109286,49.893446,0
-97.109302,49.893549,0
-97.109324,49.893646,0
-97.109388,49.893732,0
-97.109442,49.893829,0
-97.109511,49.893926,0
-97.109576,49.894009,0
-97.109656,49.894092,0
-97.109758,49.894168,0
-97.109828,49.894275,0
-97.109844,49.894396,0
-97.109823,49.894493,0
-97.10979,49.894579,0
-97.109753,49.894683,0
-97.109699,49.894786,0
-97.109646,49.894883,0
-97.109597,49.894987,0
-97.109565,49.895094,0
-97.109608,49.895201,0
-97.109667,49.895284,0
-97.109769,49.895412,0
-97.109866,49.895495,0
-97.109962,49.895519,0
-97.110123,49.895543,0
-97.110263,49.895561,0
-97.11045,49.895578,0
-97.110584,49.895588,0
-97.110729,49.895612,0
-97.110831,49.895654,0
-97.110965,49.895709,0
-97.111105,49.895726,0
-97.111303,49.89573,0
-97.111453,49.895733,0
-97.111727,49.895706,0
-97.111856,49.895685,0
-97.112033,49.895671,0
-97.112183,49.895654,0
-97.112349,49.895647,0
-97.112489,49.89564,0
-97.112639,49.89565,0
-97.112816,49.89565,0
-97.112966,49.895661,0
-97.113127,49.895685,0
-97.113293,49.895719,0
-97.113401,49.895747,0
-97.113492,49.895792,0
-97.113556,49.895878,0
-97.113615,49.895972,0
-97.113631,49.896082,0
-97.113588,49.896176,0
-97.113492,49.896245,0
-97.113374,49.89631,0
-97.113272,49.896359,0
-97.113186,49.896421,0
-97.113095,49.896469,0
-97.112998,49.896521,0
-97.112896,49.896583,0
-97.112821,49.896646,0
-97.112736,49.896715,0
-97.112655,49.896784,0
-97.112558,49.896856,0
-97.112457,49.896929,0
-97.112365,49.897005,0
-97.112263,49.897078,0
-97.112172,49.89716,0
-97.112086,49.897219,0
-97.111968,49.897302,0
-97.111861,49.897361,0
-97.111748,49.897437,0
-97.111647,49.897496,0
-97.111529,49.897551,0
-97.111389,49.897592,0
-97.11125,49.897651,0
-97.111121,49.897693,0
-97.111014,49.897727,0
-97.110906,49.897762,0
-97.11081,49.89781,0
-97.110681,49.897862,0
-97.110558,49.897921,0
-97.11044,49.897979,0
-97.110343,49.898052,0
-97.110252,49.898125,0
-97.110166,49.898201,0
-97.110102,49.898287,0
-97.110043,49.898394,0
-97.110005,49.898505,0
-97.11001,49.898626,0
-97.110016,49.898757,0
-97.110032,49.898871,0
-97.110043,49.898971,0
-97.110043,49.899078,0
-97.110064,49.899192,0
-97.11008,49.899296,0
-97.110085,49.899393,0
-97.110102,49.899493,0
-97.110107,49.899579,0
-97.110128,49.89969,0
-97.110139,49.899807,0
-97.110155,49.899897,0
-97.110187,49.899997,0
-97.11022,49.900087,0
-97.110268,49.900156,0
